0.195000	-0.007679	-0.211534	0.106116	8.597163	-0.122583	-3.178989
0.200000	-0.020246	-0.210138	0.107512	8.580819	-0.073550	-3.195333
0.205000	-0.029322	-0.211534	0.111003	8.588991	-0.122583	-3.285228
0.210000	-0.038397	-0.203854	0.113795	8.523613	-0.196133	-3.268883
0.215000	-0.040492	-0.195477	0.121475	8.499097	-0.326888	-3.228022
0.220000	-0.033510	-0.197571	0.138928	8.556302	-0.539366	-3.236194
0.225000	-0.020944	-0.187797	0.152193	8.523613	-0.686466	-3.211678
0.230000	-0.004887	-0.180118	0.162665	8.580819	-0.849910	-3.236194
0.235000	0.009774	-0.173835	0.168948	8.638024	-0.866254	-3.236194
0.240000	0.024435	-0.160570	0.169646	8.638024	-0.866254	-3.219850
0.245000	0.032812	-0.144513	0.168250	8.670713	-0.825393	-3.228022
0.250000	0.039095	-0.136834	0.154985	8.744263	-0.539366	-3.317917
0.255000	0.039095	-0.131249	0.139626	8.809641	-0.367749	-3.383294
0.260000	0.034208	-0.121475	0.135438	8.899535	-0.179789	-3.375122
0.265000	0.017453	-0.123569	0.129852	8.973085	0.016344	-3.399639
0.270000	0.003491	-0.127060	0.126362	9.030290	0.106239	-3.424155
0.275000	-0.013963	-0.127758	0.122173	9.193734	0.130755	-3.391466
0.280000	-0.027925	-0.129852	0.116588	9.422556	0.163444	-3.391466
0.285000	-0.037001	-0.124267	0.107512	9.528795	0.024517	-3.350605
0.290000	-0.043284	-0.123569	0.094946	9.626861	-0.057205	-3.350605
0.295000	-0.043284	-0.117286	0.092153	9.692239	-0.057205	-3.366950
0.300000	-0.041888	-0.113795	0.092153	9.586000	-0.220650	-3.342433
0.305000	-0.034208	-0.110305	0.099135	9.553312	-0.367749	-3.391466
0.310000	-0.025831	-0.111003	0.123569	9.381695	-0.433127	-3.415983
0.315000	-0.013963	-0.108210	0.143815	9.324490	-0.498505	-3.415983
0.320000	0.002094	-0.098437	0.166853	9.398040	-0.645604	-3.489533
0.325000	0.011868	-0.089361	0.182212	9.422556	-0.670121	-3.652977
0.330000	0.023736	-0.073304	0.192684	9.389867	-0.645604	-3.775560
0.335000	0.029322	-0.062832	0.196873	9.365351	-0.637432	-3.832766
0.340000	0.029322	-0.057945	0.193382	9.308145	-0.523021	-3.849110
0.345000	0.030718	-0.050964	0.184307	9.218251	-0.506677	-3.881799
0.350000	0.023038	-0.050265	0.175231	9.242768	-0.498505	-3.955349
0.355000	0.020246	-0.052360	0.163363	9.365351	-0.433127	-3.988038
0.360000	0.023038	-0.050964	0.154287	9.398040	-0.384094	-3.898143
0.365000	0.017453	-0.053756	0.145910	9.479762	-0.375922	-3.865455
0.370000	0.010472	-0.051662	0.133343	9.561484	-0.384094	-3.791905
0.375000	0.003491	-0.055851	0.125664	9.610517	-0.400438	-3.702010
0.380000	0.006981	-0.059341	0.115192	9.659550	-0.482160	-3.554911
0.385000	0.007679	-0.060737	0.113097	9.749445	-0.449471	-3.530394
0.390000	0.013963	-0.058643	0.116588	9.773961	-0.375922	-3.505877
0.395000	0.016755	-0.055851	0.124966	9.855683	-0.220650	-3.587599
0.400000	0.011170	-0.050265	0.129852	9.929233	-0.089894	-3.685666
0.405000	0.008378	-0.051662	0.127758	9.651378	-0.269683	-3.554911
0.410000	0.013963	-0.069813	0.125664	9.561484	-0.498505	-3.383294
0.415000	0.025133	-0.074700	0.129154	9.635034	-0.588399	-3.595772
0.420000	0.033510	-0.076096	0.115890	9.757617	-0.416783	-3.816421
0.425000	0.028623	-0.064926	0.096342	9.880200	-0.310544	-3.939004
0.430000	0.018850	-0.054454	0.088663	9.757617	-0.261511	-3.947177
0.435000	0.014661	-0.063530	0.077493	9.545139	-0.384094	-3.873627
0.440000	0.004189	-0.064228	0.056549	9.708583	-0.473988	-3.898143
0.445000	-0.002793	-0.075398	0.039794	9.765789	-0.490333	-4.004382
0.450000	-0.005585	-0.081681	0.030020	9.782133	-0.555710	-3.955349
0.455000	-0.007679	-0.078191	0.027925	9.888372	-0.637432	-3.955349
0.460000	-0.007679	-0.080285	0.033510	9.888372	-0.604743	-3.922660
0.465000	-0.004189	-0.084474	0.041888	9.970094	-0.572055	-3.889971
0.470000	-0.002094	-0.073304	0.056549	9.994611	-0.653777	-3.816421
0.475000	-0.002793	-0.078191	0.067021	9.880200	-0.710982	-3.775560
0.480000	0.004887	-0.078889	0.071908	9.839339	-0.661949	-3.759216
0.485000	0.011170	-0.080983	0.071209	9.724928	-0.629260	-3.751044
0.490000	0.010472	-0.092852	0.069115	9.790306	-0.523021	-3.816421
0.495000	0.006283	-0.094946	0.060039	9.822994	-0.392266	-3.881799
0.500000	0.002793	-0.094248	0.050265	9.765789	-0.416783	-3.963521
0.505000	0.002793	-0.100531	0.039794	9.872028	-0.408610	-4.053415
0.510000	-0.002793	-0.099833	0.024435	9.782133	-0.400438	-4.110621
0.515000	-0.010472	-0.107512	0.006981	9.765789	-0.424955	-4.175998
0.520000	-0.014661	-0.121475	-0.007679	9.831167	-0.318716	-4.249548
0.525000	-0.017453	-0.125664	-0.018850	9.790306	-0.294199	-4.257721
0.530000	-0.020944	-0.137532	-0.033510	9.765789	-0.318716	-4.306754
0.535000	-0.027227	-0.143815	-0.043982	9.782133	-0.351405	-4.331270
0.540000	-0.027227	-0.154287	-0.046775	9.692239	-0.343233	-4.225032
0.545000	-0.020246	-0.155683	-0.042586	9.635034	-0.457644	-4.175998
0.550000	-0.009076	-0.159872	-0.032812	9.545139	-0.514849	-4.069760
0.555000	0.000698	-0.175929	-0.016057	9.389867	-0.580227	-3.979865
0.560000	0.013265	-0.185703	0.010472	9.332662	-0.670121	-3.906316
0.565000	0.030020	-0.195477	0.028623	9.340834	-0.719154	-3.873627
0.570000	0.042586	-0.196873	0.044680	9.373523	-0.751843	-3.849110
0.575000	0.050265	-0.196873	0.060737	9.569656	-0.653777	-3.906316
0.580000	0.057945	-0.200364	0.069115	9.684067	-0.482160	-3.988038
0.585000	0.058643	-0.197571	0.079587	9.684067	-0.343233	-4.020726
0.590000	0.043982	-0.202458	0.091455	9.684067	-0.294199	-4.012554
0.595000	0.034208	-0.210836	0.097040	9.684067	-0.236994	-4.020726
0.600000	0.022340	-0.227591	0.095644	9.716756	-0.179789	-4.028899
0.605000	0.010472	-0.235270	0.089361	9.790306	-0.204305	-4.045243
0.610000	0.000698	-0.245044	0.074700	9.896544	-0.204305	-4.110621
0.615000	-0.010472	-0.257611	0.057945	10.019127	-0.171616	-4.102449
0.620000	-0.016755	-0.264592	0.034208	10.068161	-0.220650	-4.126965
0.625000	-0.023038	-0.270875	0.019548	10.084505	-0.228822	-4.110621
0.630000	-0.025133	-0.282743	0.006283	10.068161	-0.245166	-4.045243
0.635000	-0.023736	-0.292517	0.000698	10.027300	-0.335061	-4.061588
0.640000	-0.016057	-0.302989	0.000698	10.084505	-0.433127	-4.135137
0.645000	-0.008378	-0.313461	0.011170	10.166227	-0.449471	-4.159654
0.650000	0.004887	-0.315556	0.018151	10.141711	-0.514849	-4.233204
0.655000	0.008378	-0.319744	0.027227	10.223433	-0.539366	-4.314926
0.660000	0.019548	-0.322537	0.040492	10.313327	-0.498505	-4.412992
0.665000	0.020944	-0.322537	0.045379	10.305155	-0.588399	-4.421165
0.670000	0.025133	-0.326726	0.049567	10.452254	-0.612916	-4.494715
0.675000	0.023736	-0.330914	0.060737	10.484943	-0.514849	-4.470198
0.680000	0.023736	-0.330914	0.071908	10.550321	-0.531194	-4.519231
0.685000	0.020944	-0.333009	0.080983	10.672904	-0.441299	-4.551920
0.690000	0.013265	-0.336499	0.094248	10.836348	-0.335061	-4.511059
0.695000	0.006981	-0.334405	0.100531	10.893554	-0.326888	-4.551920
0.700000	-0.002793	-0.327424	0.097738	10.999792	-0.359577	-4.568264
0.705000	-0.009076	-0.322537	0.092153	11.073342	-0.367749	-4.617298
0.710000	-0.013265	-0.320442	0.084474	11.032481	-0.359577	-4.584609
0.715000	-0.015359	-0.316254	0.071209	11.048826	-0.384094	-4.699020
0.720000	-0.014661	-0.323933	0.068417	11.106031	-0.310544	-4.748053
0.725000	-0.012566	-0.328122	0.062134	11.179581	-0.318716	-4.821603
0.730000	-0.016755	-0.327424	0.055851	11.424747	-0.384094	-4.952358
0.735000	-0.010472	-0.332311	0.058643	11.588191	-0.384094	-5.017736
0.740000	0.004189	-0.329518	0.062832	11.710775	-0.465816	-5.083114
0.745000	0.016755	-0.323235	0.076096	11.898735	-0.588399	-5.173008
0.750000	0.030718	-0.311367	0.097738	12.103041	-0.506677	-5.279247
0.755000	0.046077	-0.305782	0.118682	12.127557	-0.490333	-5.336452
0.760000	0.050964	-0.290423	0.136834	12.119385	-0.482160	-5.410002
0.765000	0.056549	-0.279253	0.148004	12.176590	-0.400438	-5.459035
0.770000	0.051662	-0.269479	0.150098	12.119385	-0.277855	-5.532585
0.775000	0.047473	-0.259705	0.145211	12.078524	-0.294199	-5.565274
0.780000	0.040492	-0.249233	0.131249	12.094868	-0.277855	-5.622479
0.785000	0.034907	-0.234572	0.122871	11.996802	-0.310544	-5.638824
0.790000	0.029322	-0.215723	0.111701	12.013146	-0.367749	-5.614307
0.795000	0.023736	-0.199666	0.099833	11.988630	-0.400438	-5.679685
0.800000	0.028623	-0.184307	0.095644	11.955941	-0.416783	-5.622479
0.805000	0.032812	-0.166155	0.091455	12.004974	-0.473988	-5.597963
0.810000	0.033510	-0.146608	0.089361	12.086696	-0.563882	-5.622479
0.815000	0.046775	-0.136136	0.090757	12.168418	-0.563882	-5.630652
0.820000	0.057247	-0.120079	0.097040	12.241968	-0.604743	-5.597963
0.825000	0.064926	-0.103323	0.102625	12.372723	-0.580227	-5.597963
0.830000	0.067021	-0.086568	0.108909	12.397240	-0.482160	-5.630652
0.835000	0.066323	-0.062832	0.113097	12.348207	-0.514849	-5.614307
0.840000	0.066323	-0.043284	0.113097	12.307346	-0.563882	-5.622479
0.845000	0.064228	-0.029322	0.115890	12.209279	-0.490333	-5.630652
0.850000	0.055851	-0.006981	0.110305	12.070352	-0.465816	-5.622479
0.855000	0.044680	0.006981	0.105418	11.923252	-0.465816	-5.606135
0.860000	0.036303	0.021642	0.097738	11.825185	-0.400438	-5.557102
0.865000	0.023736	0.036303	0.090757	11.645397	-0.433127	-5.508068
0.870000	0.011868	0.048171	0.080983	11.555503	-0.555710	-5.450863
0.875000	0.000698	0.063530	0.072606	11.620880	-0.555710	-5.385485
0.880000	-0.004189	0.074002	0.068417	11.514642	-0.604743	-5.320108
0.885000	-0.008378	0.081681	0.066323	11.547330	-0.686466	-5.262902
0.890000	-0.013265	0.097738	0.064926	11.653569	-0.596571	-5.271074
0.895000	-0.013963	0.106116	0.063530	11.629052	-0.563882	-5.197525
0.900000	-0.017453	0.117984	0.058643	11.629052	-0.498505	-5.107630
0.905000	-0.022340	0.126362	0.055851	11.686258	-0.449471	-5.115802
0.910000	-0.028623	0.136834	0.046775	11.645397	-0.343233	-5.083114
0.915000	-0.034208	0.148004	0.034907	11.539158	-0.318716	-5.074941
0.920000	-0.043284	0.161967	0.018850	11.481953	-0.261511	-5.099458
0.925000	-0.055851	0.171042	0.006981	11.343025	-0.114411	-5.099458
0.930000	-0.066323	0.181514	-0.002094	11.204098	-0.089894	-5.091286
0.935000	-0.076794	0.193382	-0.010472	11.048826	-0.122583	-5.074941
0.940000	-0.080285	0.195477	-0.018151	10.844520	-0.171616	-4.993219
0.945000	-0.083078	0.205949	-0.027925	10.738282	-0.294199	-5.001391
0.950000	-0.086568	0.208741	-0.039794	10.803659	-0.359577	-4.985047
0.955000	-0.084474	0.213628	-0.041190	10.754626	-0.343233	-4.911497
0.960000	-0.085172	0.224798	-0.043982	10.721937	-0.318716	-4.788914
0.965000	-0.083776	0.228289	-0.049567	10.762798	-0.326888	-4.756225
0.970000	-0.086568	0.231780	-0.049567	10.885382	-0.245166	-4.715364
0.975000	-0.091455	0.234572	-0.046077	10.893554	-0.179789	-4.641814
0.980000	-0.096342	0.235969	-0.038397	10.958931	-0.163444	-4.625470
0.985000	-0.106116	0.235969	-0.032114	11.016137	-0.122583	-4.584609
0.990000	-0.109607	0.238761	-0.033510	11.016137	-0.171616	-4.543748
0.995000	-0.120777	0.244346	-0.044680	11.032481	-0.187961	-4.600953
1.000000	-0.134739	0.249931	-0.050265	10.942587	-0.196133	-4.658159
1.005000	-0.137532	0.259705	-0.056549	10.689248	-0.286027	-4.649987
1.010000	-0.140324	0.268781	-0.053058	10.476771	-0.326888	-4.674503
1.015000	-0.139626	0.270875	-0.041888	10.288810	-0.416783	-4.699020
1.020000	-0.138230	0.275762	-0.035605	9.978266	-0.326888	-4.690848
1.025000	-0.133343	0.283441	-0.028623	9.855683	-0.367749	-4.682675
1.030000	-0.136834	0.286932	-0.029322	9.831167	-0.335061	-4.748053
1.035000	-0.143815	0.284140	-0.034907	9.847511	-0.204305	-4.731709
1.040000	-0.155683	0.284140	-0.048869	9.872028	-0.310544	-4.658159
1.045000	-0.168250	0.290423	-0.069813	9.970094	-0.343233	-4.617298
1.050000	-0.173835	0.292517	-0.072606	10.019127	-0.326888	-4.551920
1.055000	-0.177325	0.293913	-0.067719	10.027300	-0.326888	-4.429337
1.060000	-0.181514	0.300895	-0.051662	10.125366	-0.310544	-4.339443
1.065000	-0.186401	0.300197	-0.034907	10.231605	-0.294199	-4.274065
1.070000	-0.194779	0.304385	-0.027925	10.247949	-0.253338	-4.184171
1.075000	-0.198968	0.311367	-0.032812	10.182572	-0.220650	-4.143310
1.080000	-0.206647	0.325329	-0.040492	10.035472	-0.179789	-4.135137
1.085000	-0.215025	0.333009	-0.046775	9.749445	-0.024517	-4.077932
1.090000	-0.224798	0.336499	-0.057945	9.496106	0.024517	-4.077932
1.095000	-0.237365	0.338594	-0.074700	9.210079	0.032689	-4.061588
1.100000	-0.248535	0.336499	-0.076096	8.940396	-0.016344	-4.061588
1.105000	-0.252026	0.337198	-0.073304	8.719746	-0.147100	-4.045243
1.110000	-0.255516	0.334405	-0.072606	8.638024	-0.228822	-4.053415
1.115000	-0.248535	0.331613	-0.072606	8.482752	-0.286027	-4.004382
1.120000	-0.247139	0.332311	-0.074700	8.466408	-0.375922	-3.930832
1.125000	-0.239459	0.327424	-0.074700	8.539958	-0.433127	-3.979865
1.130000	-0.230383	0.328820	-0.072606	8.613508	-0.473988	-3.955349
1.135000	-0.222006	0.323235	-0.062832	8.678885	-0.547538	-3.881799
1.140000	-0.208741	0.327424	-0.050265	8.842329	-0.604743	-3.865455
1.145000	-0.190590	0.323933	-0.036303	8.940396	-0.612916	-3.824593
1.150000	-0.172439	0.322537	-0.018151	8.997601	-0.523021	-3.751044
1.155000	-0.148004	0.328122	0.000000	9.013946	-0.506677	-3.685666
1.160000	-0.131947	0.327424	0.012566	9.013946	-0.375922	-3.742871
1.165000	-0.117984	0.331613	0.018151	8.825985	-0.294199	-3.702010
1.170000	-0.103323	0.339292	0.018850	8.646196	-0.294199	-3.677494
1.175000	-0.099135	0.337198	0.018850	8.401030	-0.228822	-3.669322
1.180000	-0.091455	0.331613	0.016755	8.204897	-0.130755	-3.685666
1.185000	-0.084474	0.334405	0.013265	8.155864	-0.089894	-3.734699
1.190000	-0.075398	0.330914	0.004189	8.164036	-0.016344	-3.775560
1.195000	-0.072606	0.323235	-0.006981	8.123175	0.122583	-3.751044
1.200000	-0.069115	0.314857	-0.019548	8.074142	0.220650	-3.644805
1.205000	-0.071908	0.308574	-0.033510	8.115003	0.220650	-3.546738
1.210000	-0.069115	0.305084	-0.032812	8.147692	0.236994	-3.465016
1.215000	-0.055851	0.306480	-0.024435	8.057797	0.138928	-3.415983
1.220000	-0.043982	0.307876	-0.002793	8.065970	-0.040861	-3.358778
1.225000	-0.023736	0.304385	0.014661	7.992420	-0.155272	-3.301572
1.230000	-0.006981	0.310669	0.023736	7.910698	-0.187961	-3.195333
1.235000	0.005585	0.308574	0.036303	7.992420	-0.253338	-3.211678
1.240000	0.020944	0.301593	0.051662	7.992420	-0.212477	-3.252539
1.245000	0.029322	0.293215	0.074700	7.943386	-0.138928	-3.178989
1.250000	0.034907	0.287630	0.098437	7.886181	-0.106239	-3.129956
1.255000	0.039095	0.280649	0.127758	8.065970	-0.032689	-3.129956
1.260000	0.038397	0.282045	0.153589	8.270275	0.024517	-3.203506
1.265000	0.040492	0.292517	0.166155	8.425547	0.024517	-3.195333
1.270000	0.039794	0.300895	0.161967	8.531785	0.114411	-3.350605
1.275000	0.040492	0.302291	0.142419	8.531785	0.302372	-3.366950
1.280000	0.037001	0.306480	0.117286	8.425547	0.433127	-3.350605
1.285000	0.033510	0.299498	0.083078	8.392858	0.506677	-3.342433
1.290000	0.025831	0.288328	0.063530	8.311136	0.653777	-3.375122
1.295000	0.018850	0.278555	0.054454	8.327480	0.694638	-3.317917
1.300000	0.010472	0.277158	0.045379	8.351997	0.555710	-3.293400
1.305000	0.002793	0.271573	0.038397	8.376514	0.490333	-3.252539
1.310000	0.002094	0.270875	0.033510	8.311136	0.375922	-3.129956
1.315000	-0.000698	0.280649	0.032812	8.270275	0.310544	-3.048234
1.320000	-0.009774	0.282743	0.043284	8.196725	0.253338	-3.031889
1.325000	-0.012566	0.277856	0.064228	8.065970	0.196133	-2.884790
1.330000	-0.018850	0.278555	0.098437	7.967903	0.106239	-2.778551
1.335000	-0.023736	0.277158	0.141023	8.025109	0.000000	-2.794895
1.340000	-0.034208	0.284140	0.178024	8.082314	0.016344	-2.819412
1.345000	-0.039794	0.298102	0.203854	8.213069	0.089894	-2.827584
1.350000	-0.050265	0.312763	0.230383	8.237586	0.057205	-2.892962
1.355000	-0.060039	0.328122	0.238063	8.155864	0.024517	-2.909306
1.360000	-0.055851	0.335103	0.244346	7.976075	0.016344	-2.917478
1.365000	-0.050265	0.337198	0.245044	7.967903	0.049033	-3.031889
1.370000	-0.044680	0.342783	0.238761	8.082314	0.147100	-3.187161
1.375000	-0.034208	0.339292	0.231082	8.025109	0.236994	-3.260711
1.380000	-0.026529	0.344179	0.218515	8.041453	0.286027	-3.334261
1.385000	-0.016057	0.339292	0.196873	8.074142	0.408610	-3.366950
1.390000	-0.010472	0.338594	0.170344	8.041453	0.465816	-3.293400
1.395000	0.001396	0.336499	0.146608	7.976075	0.416783	-3.178989
1.400000	0.006981	0.328820	0.122871	7.959731	0.457644	-3.105439
1.405000	0.013963	0.330216	0.115192	7.902525	0.441299	-3.023717
1.410000	0.010472	0.331613	0.112399	7.820803	0.400438	-2.982856
1.415000	0.006981	0.335801	0.115890	7.845320	0.359577	-2.966512
1.420000	-0.000698	0.339292	0.119381	7.828976	0.286027	-2.917478
1.425000	-0.009076	0.343481	0.128456	7.714565	0.179789	-2.811240
1.430000	-0.021642	0.346273	0.138928	7.706392	0.057205	-2.770379
1.435000	-0.034907	0.344179	0.159174	7.714565	-0.040861	-2.705001
1.440000	-0.046077	0.344179	0.182212	7.788115	-0.089894	-2.655968
1.445000	-0.052360	0.355349	0.199666	7.918870	-0.228822	-2.647795
1.450000	-0.053756	0.363028	0.219213	8.082314	-0.277855	-2.737690
1.455000	-0.052360	0.376991	0.235270	8.115003	-0.261511	-2.794895
1.460000	-0.043982	0.397935	0.245044	8.057797	-0.179789	-2.860273
1.465000	-0.034208	0.404916	0.238761	7.959731	-0.089894	-2.966512
1.470000	-0.027227	0.401426	0.224100	7.845320	0.016344	-2.982856
1.475000	-0.019548	0.390954	0.210836	7.641015	0.040861	-2.982856
1.480000	-0.007679	0.377689	0.193382	7.559293	0.000000	-2.999200
1.485000	0.002094	0.363028	0.171042	7.567465	0.024517	-2.991028
1.490000	0.017453	0.354651	0.148004	7.583809	-0.024517	-3.007373
1.495000	0.033510	0.351858	0.122173	7.591982	-0.081722	-2.982856
1.500000	0.043284	0.351160	0.097040	7.510259	-0.008172	-2.909306
1.505000	0.051662	0.351160	0.077493	7.265093	0.032689	-2.762206
1.510000	0.052360	0.350462	0.058643	6.979066	0.049033	-2.655968
1.515000	0.048869	0.339990	0.046077	6.856483	0.040861	-2.647795
1.520000	0.036303	0.327424	0.030718	6.684866	0.024517	-2.549729
1.525000	0.021642	0.324631	0.023736	6.537767	-0.032689	-2.459835
1.530000	0.004887	0.316254	0.026529	6.423356	-0.114411	-2.410801
1.535000	-0.008378	0.320442	0.034907	6.317117	-0.163444	-2.312735
1.540000	-0.014661	0.316952	0.044680	6.202706	-0.359577	-2.116602
1.545000	-0.023038	0.309272	0.057247	6.235395	-0.539366	-2.026708
1.550000	-0.022340	0.307876	0.070511	6.292600	-0.523021	-1.977674
1.555000	-0.018151	0.298102	0.085870	6.276256	-0.523021	-1.887780
1.560000	-0.016755	0.293215	0.098437	6.325289	-0.392266	-1.822402
1.565000	-0.015359	0.277856	0.106814	6.308945	-0.212477	-1.797886
1.570000	-0.012566	0.260403	0.106814	6.276256	-0.049033	-1.765197
1.575000	-0.019548	0.249931	0.101927	6.251739	-0.008172	-1.699819
1.580000	-0.020944	0.229685	0.092153	6.227223	0.024517	-1.707992
1.585000	-0.023038	0.217817	0.080983	6.161845	0.089894	-1.716164
1.590000	-0.026529	0.200364	0.065624	6.055606	0.163444	-1.699819
1.595000	-0.030718	0.187099	0.046077	5.973884	0.310544	-1.691647
1.600000	-0.044680	0.165457	0.027925	5.916679	0.490333	-1.699819
1.605000	-0.059341	0.146608	0.011170	5.818612	0.506677	-1.683475
1.610000	-0.074700	0.127060	-0.003491	5.867646	0.433127	-1.691647
1.615000	-0.085870	0.111701	-0.014661	5.892162	0.335061	-1.683475
1.620000	-0.091455	0.097040	-0.032114	5.883990	0.204305	-1.707992
1.625000	-0.092852	0.083078	-0.039794	5.933023	0.114411	-1.781541
1.630000	-0.094946	0.072606	-0.038397	5.916679	0.073550	-1.838747
1.635000	-0.095644	0.055851	-0.031416	5.867646	0.122583	-1.789714
1.640000	-0.096342	0.048171	-0.027227	5.794096	0.057205	-1.748853
1.645000	-0.092852	0.029322	-0.020944	5.810440	-0.065378	-1.683475
1.650000	-0.087266	0.010472	-0.011170	5.802268	-0.114411	-1.618097
1.655000	-0.078889	-0.005585	-0.006283	5.834957	-0.155272	-1.536375
1.660000	-0.069813	-0.024435	-0.004887	5.965712	-0.171616	-1.446481
1.665000	-0.058643	-0.043284	-0.004189	5.990229	-0.138928	-1.381103
1.670000	-0.050964	-0.052360	-0.006981	5.998401	-0.057205	-1.332070
1.675000	-0.041190	-0.058643	-0.020246	6.055606	-0.024517	-1.348414
1.680000	-0.041888	-0.071209	-0.037001	6.047434	0.040861	-1.446481
1.685000	-0.046775	-0.085870	-0.053058	5.990229	0.057205	-1.446481
1.690000	-0.047473	-0.094946	-0.060737	5.933023	0.057205	-1.585408
1.695000	-0.048869	-0.109607	-0.070511	5.998401	0.130755	-1.716164
1.700000	-0.053756	-0.127758	-0.076794	5.990229	0.196133	-1.806058
1.705000	-0.057247	-0.140324	-0.078191	6.080123	0.171616	-1.953158
1.710000	-0.063530	-0.152891	-0.078889	6.202706	0.089894	-2.059396
1.715000	-0.062134	-0.160570	-0.078889	6.317117	0.040861	-2.051224
1.720000	-0.060737	-0.168250	-0.070511	6.398839	-0.024517	-1.994019
1.725000	-0.060039	-0.178722	-0.062134	6.578628	-0.122583	-1.969502
1.730000	-0.053058	-0.191288	-0.043982	6.676694	-0.073550	-1.920469
1.735000	-0.044680	-0.204553	-0.025133	6.725727	-0.073550	-1.748853
1.740000	-0.039794	-0.205949	-0.002094	6.856483	0.032689	-1.626269
1.745000	-0.039794	-0.218515	0.025831	6.921860	0.114411	-1.503686
1.750000	-0.037699	-0.221308	0.048171	6.930033	0.196133	-1.332070
1.755000	-0.043284	-0.222704	0.064228	6.938205	0.089894	-1.217659
1.760000	-0.043982	-0.224100	0.079587	6.962721	0.000000	-1.258520
1.765000	-0.043284	-0.223402	0.087965	6.946377	-0.122583	-1.234003
1.770000	-0.035605	-0.219213	0.100531	6.872827	-0.294199	-1.348414
1.775000	-0.027925	-0.215723	0.113795	6.848311	-0.302372	-1.593581
1.780000	-0.023038	-0.216421	0.129852	6.733900	-0.294199	-1.748853
1.785000	-0.024435	-0.219911	0.151495	6.717555	-0.318716	-1.912297
1.790000	-0.023736	-0.233176	0.159174	6.987238	-0.310544	-2.141119
1.795000	-0.023736	-0.244346	0.163363	7.248749	-0.171616	-2.304563
1.800000	-0.025133	-0.245044	0.159872	7.461226	0.032689	-2.402629
1.805000	-0.019548	-0.251327	0.156382	7.820803	0.236994	-2.476179
1.810000	-0.013265	-0.254818	0.155683	8.090486	0.400438	-2.525212
1.815000	-0.007679	-0.257611	0.152193	8.278447	0.408610	-2.443490
1.820000	0.000000	-0.249931	0.146608	8.474580	0.286027	-2.484351
1.825000	0.017453	-0.245742	0.140324	8.523613	0.138928	-2.459835
