0.230000	4.682653	-1.784740	0.959040	0.559453	-0.148970	-0.809280	-0.099592	-0.010781	0.004433	0.676279
0.235000	4.682600	-1.784715	0.962410	0.559958	-0.148809	-0.808942	-0.099742	-0.010239	0.005589	0.671722
0.240000	4.682550	-1.784685	0.965757	0.560474	-0.148665	-0.808592	-0.099900	-0.009877	0.006474	0.666812
0.245000	4.682501	-1.784651	0.969077	0.560989	-0.148562	-0.808237	-0.100047	-0.009755	0.007133	0.661282
0.250000	4.681865	-1.784123	0.972464	0.561497	-0.148517	-0.807856	-0.100164	-0.016908	0.013274	0.656107
0.255000	4.681779	-1.784057	0.975728	0.562019	-0.148562	-0.807476	-0.100238	-0.017519	0.013286	0.649649
0.260000	4.681690	-1.783991	0.978961	0.562553	-0.148696	-0.807075	-0.100272	-0.018157	0.013082	0.643497
0.265000	4.681598	-1.783925	0.982164	0.563113	-0.148903	-0.806645	-0.100283	-0.018736	0.013117	0.637814
0.270000	4.681503	-1.783859	0.985340	0.563705	-0.149170	-0.806183	-0.100278	-0.019178	0.013237	0.632558
0.275000	4.681407	-1.783794	0.988490	0.564328	-0.149483	-0.805690	-0.100275	-0.019384	0.013121	0.627241
0.280000	4.681310	-1.783729	0.991611	0.564973	-0.149810	-0.805178	-0.100271	-0.019292	0.012809	0.621330
0.285000	4.681215	-1.783666	0.994702	0.565630	-0.150136	-0.804659	-0.100255	-0.018687	0.012396	0.615082
0.290000	4.681125	-1.783604	0.997763	0.566296	-0.150447	-0.804135	-0.100233	-0.017381	0.012103	0.609309
0.295000	4.681043	-1.783544	1.000796	0.566964	-0.150733	-0.803615	-0.100204	-0.015375	0.012080	0.603856
0.300000	4.680973	-1.783483	1.003802	0.567634	-0.150985	-0.803099	-0.100172	-0.012814	0.012248	0.598424
0.305000	4.680916	-1.783421	1.006781	0.568303	-0.151190	-0.802591	-0.100146	-0.009829	0.012743	0.593188
0.310000	4.680875	-1.783355	1.009733	0.568963	-0.151336	-0.802097	-0.100137	-0.006701	0.013688	0.587907
0.315000	4.680848	-1.783284	1.012659	0.569617	-0.151419	-0.801616	-0.100146	-0.003833	0.014769	0.582235
0.320000	4.680836	-1.783207	1.015555	0.570258	-0.151443	-0.801154	-0.100169	-0.001257	0.015950	0.576209
0.325000	4.680835	-1.783124	1.018420	0.570891	-0.151428	-0.800702	-0.100201	0.001120	0.017280	0.569879
0.330000	4.680846	-1.783034	1.021253	0.571525	-0.151399	-0.800251	-0.100237	0.003345	0.018518	0.563118
0.335000	4.680868	-1.782939	1.024051	0.572164	-0.151375	-0.799794	-0.100280	0.005477	0.019580	0.556176
0.340000	4.680901	-1.782839	1.026814	0.572808	-0.151365	-0.799328	-0.100331	0.007421	0.020415	0.549200
0.345000	4.680686	-1.782507	1.029575	0.573457	-0.151376	-0.798846	-0.100392	0.003669	0.025823	0.542408
0.350000	4.680707	-1.782378	1.032268	0.574112	-0.151422	-0.798358	-0.100459	0.004898	0.025845	0.534598
0.355000	4.680734	-1.782250	1.034921	0.574767	-0.151518	-0.797860	-0.100531	0.005760	0.025426	0.526708
0.360000	4.680764	-1.782124	1.037535	0.575420	-0.151674	-0.797351	-0.100595	0.006245	0.024775	0.518924
0.365000	4.680795	-1.782003	1.040111	0.576086	-0.151882	-0.796825	-0.100650	0.006355	0.023789	0.511585
0.370000	4.680827	-1.781887	1.042653	0.576773	-0.152130	-0.796276	-0.100689	0.006337	0.022384	0.505015
0.375000	4.680859	-1.781779	1.045163	0.577486	-0.152410	-0.795704	-0.100706	0.006551	0.020837	0.499027
0.380000	4.680894	-1.781678	1.047643	0.578238	-0.152704	-0.795102	-0.100702	0.007223	0.019408	0.493072
0.385000	4.680933	-1.781585	1.050093	0.579021	-0.152985	-0.794481	-0.100682	0.008627	0.018184	0.486872
0.390000	4.680982	-1.781496	1.052511	0.579807	-0.153233	-0.793863	-0.100662	0.010715	0.017246	0.480250
0.395000	4.681042	-1.781412	1.054894	0.580579	-0.153443	-0.793261	-0.100644	0.013264	0.016494	0.472871
0.400000	4.681037	-1.781250	1.057242	0.581324	-0.153611	-0.792679	-0.100625	0.013346	0.018560	0.464929
0.405000	4.681111	-1.781159	1.059546	0.582042	-0.153728	-0.792132	-0.100608	0.016326	0.017586	0.456704
0.410000	4.681201	-1.781074	1.061809	0.582736	-0.153785	-0.791613	-0.100594	0.019358	0.016547	0.448540
0.415000	4.681305	-1.780995	1.064031	0.583419	-0.153772	-0.791115	-0.100582	0.022327	0.015264	0.440428
0.420000	4.681424	-1.780921	1.066213	0.584095	-0.153689	-0.790632	-0.100582	0.025209	0.014065	0.432061
0.425000	4.681557	-1.780853	1.068350	0.584769	-0.153550	-0.790160	-0.100596	0.027988	0.013199	0.422739
0.430000	4.681703	-1.780789	1.070436	0.585439	-0.153366	-0.789696	-0.100628	0.030670	0.012495	0.411954
0.435000	4.681864	-1.780728	1.072467	0.586092	-0.153154	-0.789245	-0.100685	0.033436	0.011759	0.400104
0.440000	4.682038	-1.780671	1.074435	0.586716	-0.152929	-0.788814	-0.100773	0.036191	0.010940	0.387470
0.445000	4.682175	-1.780559	1.076336	0.587316	-0.152703	-0.788391	-0.100902	0.036552	0.012702	0.373743
0.450000	4.682364	-1.780499	1.078169	0.587898	-0.152498	-0.787976	-0.101062	0.038866	0.011436	0.359486
0.455000	4.682563	-1.780445	1.079930	0.588472	-0.152327	-0.787558	-0.101243	0.040923	0.009897	0.344597
0.460000	4.682772	-1.780401	1.081614	0.589045	-0.152188	-0.787133	-0.101429	0.042289	0.007944	0.328977
0.465000	4.682984	-1.780368	1.083218	0.589606	-0.152082	-0.786710	-0.101612	0.042773	0.005308	0.312974
0.470000	4.683198	-1.780348	1.084744	0.590160	-0.152009	-0.786287	-0.101781	0.042784	0.002415	0.297093
0.475000	4.683411	-1.780343	1.086189	0.590707	-0.151962	-0.785867	-0.101922	0.042515	-0.000329	0.281210
0.480000	4.683623	-1.780350	1.087556	0.591244	-0.151940	-0.785453	-0.102034	0.042037	-0.002643	0.265288
0.485000	4.683832	-1.780368	1.088842	0.591765	-0.151939	-0.785050	-0.102124	0.041657	-0.004160	0.249368
0.490000	4.684040	-1.780390	1.090049	0.592254	-0.151948	-0.784670	-0.102198	0.041529	-0.004854	0.233272
0.495000	4.684202	-1.780350	1.091162	0.592715	-0.151957	-0.784308	-0.102274	0.039540	-0.002245	0.216349
0.500000	4.684400	-1.780362	1.092203	0.593141	-0.151962	-0.783972	-0.102363	0.039454	-0.002211	0.199876
0.505000	4.684597	-1.780372	1.093160	0.593533	-0.151954	-0.783664	-0.102465	0.039580	-0.002000	0.183195
0.510000	4.684796	-1.780381	1.094034	0.593892	-0.151928	-0.783382	-0.102587	0.039949	-0.001520	0.166088
0.515000	4.684997	-1.780386	1.094820	0.594214	-0.151877	-0.783128	-0.102736	0.040604	-0.000572	0.148503
0.520000	4.685203	-1.780385	1.095518	0.594494	-0.151807	-0.782905	-0.102924	0.041661	0.001083	0.130566
0.525000	4.685415	-1.780374	1.096125	0.594724	-0.151730	-0.782714	-0.103158	0.042990	0.003141	0.112242
0.530000	4.685633	-1.780354	1.096640	0.594906	-0.151649	-0.782554	-0.103438	0.044293	0.005039	0.093797
0.535000	4.685857	-1.780325	1.097063	0.595046	-0.151567	-0.782422	-0.103756	0.045406	0.006539	0.075539
0.540000	4.686087	-1.780290	1.097395	0.595150	-0.151473	-0.782314	-0.104106	0.046347	0.007474	0.057340
0.545000	4.686321	-1.780252	1.097637	0.595221	-0.151364	-0.782232	-0.104477	0.047287	0.007799	0.039318
0.550000	4.686513	-1.780137	1.097762	0.595268	-0.151253	-0.782167	-0.104852	0.046659	0.010528	0.020404
0.555000	4.686749	-1.780085	1.097819	0.595288	-0.151157	-0.782121	-0.105217	0.047822	0.010393	0.002402
0.560000	4.686991	-1.780033	1.097785	0.595284	-0.151076	-0.782092	-0.105571	0.048842	0.010242	-0.015957
0.565000	4.687236	-1.779983	1.097659	0.595257	-0.151007	-0.782081	-0.105909	0.049484	0.009709	-0.034517
0.570000	4.687484	-1.779937	1.097440	0.595196	-0.150952	-0.782095	-0.106219	0.049666	0.008874	-0.053140
0.575000	4.687732	-1.779895	1.097128	0.595106	-0.150905	-0.782135	-0.106498	0.049413	0.007948	-0.071800
0.580000	4.687977	-1.779857	1.096723	0.594986	-0.150856	-0.782202	-0.106748	0.048611	0.007070	-0.090182
0.585000	4.688217	-1.779823	1.096227	0.594833	-0.150800	-0.782299	-0.106970	0.047368	0.006395	-0.108295
0.590000	4.688450	-1.779792	1.095640	0.594656	-0.150730	-0.782419	-0.107170	0.045938	0.006085	-0.126410
0.595000	4.688676	-1.779762	1.094963	0.594465	-0.150635	-0.782557	-0.107362	0.044481	0.006077	-0.144394
0.600000	4.688896	-1.779731	1.094196	0.594253	-0.150505	-0.782715	-0.107564	0.043322	0.006201	-0.162186
0.605000	4.689110	-1.779700	1.093341	0.594009	-0.150351	-0.782899	-0.107791	0.042477	0.006400	-0.180072
0.610000	4.689322	-1.779667	1.092395	0.593737	-0.150182	-0.783103	-0.108036	0.042008	0.006472	-0.198140
0.615000	4.689532	-1.779635	1.091360	0.593440	-0.150000	-0.783329	-0.108291	0.042180	0.006468	-0.216007
0.620000	4.689745	-1.779602	1.090236	0.593106	-0.149811	-0.783580	-0.108559	0.042909	0.006597	-0.233588
0.625000	4.689962	-1.779569	1.089025	0.592740	-0.149625	-0.783855	-0.108835	0.044124	0.006620	-0.250811
0.630000	4.690187	-1.779537	1.087729	0.592347	-0.149448	-0.784147	-0.109117	0.045643	0.006217	-0.267347
0.635000	4.690419	-1.779508	1.086353	0.591933	-0.149276	-0.784453	-0.109400	0.047075	0.005470	-0.283243
0.640000	4.690656	-1.779483	1.084898	0.591505	-0.149113	-0.784769	-0.109672	0.048094	0.004551	-0.298709
0.645000	4.690898	-1.779463	1.083367	0.591062	-0.148967	-0.785095	-0.109926	0.048574	0.003377	-0.313602
0.650000	4.691141	-1.779449	1.081764	0.590601	-0.148844	-0.785434	-0.110148	0.048625	0.002214	-0.327877
0.655000	4.691383	-1.779440	1.080089	0.590123	-0.148750	-0.785788	-0.110323	0.048090	0.001388	-0.341955
0.660000	4.691620	-1.779434	1.078345	0.589638	-0.148689	-0.786145	-0.110451	0.046832	0.001109	-0.355807
0.665000	4.691850	-1.779427	1.076532	0.589147	-0.148677	-0.786504	-0.110535	0.045027	0.001533	-0.369363
0.670000	4.692069	-1.779417	1.074651	0.588648	-0.148714	-0.786865	-0.110576	0.042622	0.002618	-0.382953
0.675000	4.692274	-1.779401	1.072702	0.588149	-0.148792	-0.787221	-0.110592	0.039503	0.003910	-0.396709
0.680000	4.692463	-1.779379	1.070684	0.587651	-0.148906	-0.787572	-0.110590	0.035977	0.004829	-0.410442
0.685000	4.692634	-1.779354	1.068597	0.587155	-0.149044	-0.787919	-0.110571	0.032248	0.005257	-0.424149
0.690000	4.692785	-1.779328	1.066442	0.586668	-0.149195	-0.788259	-0.110529	0.028472	0.004913	-0.438010
0.695000	4.692920	-1.779306	1.064217	0.586195	-0.149360	-0.788591	-0.110454	0.025359	0.003830	-0.451851
0.700000	4.693041	-1.779291	1.061923	0.585730	-0.149543	-0.788916	-0.110346	0.023195	0.002380	-0.465737
0.705000	4.693154	-1.779283	1.059560	0.585268	-0.149762	-0.789238	-0.110206	0.021778	0.000601	-0.479707
0.710000	4.693261	-1.779286	1.057129	0.584792	-0.150013	-0.789566	-0.110042	0.021011	-0.001463	-0.492785
0.715000	4.693365	-1.779298	1.054636	0.584294	-0.150278	-0.789909	-0.109864	0.020852	-0.003355	-0.504307
0.720000	4.693471	-1.779317	1.052089	0.583783	-0.150546	-0.790261	-0.109685	0.021226	-0.004516	-0.514504
0.725000	4.693578	-1.779340	1.049495	0.583266	-0.150805	-0.790619	-0.109505	0.021919	-0.004687	-0.523210
0.730000	4.693690	-1.779362	1.046861	0.582740	-0.151053	-0.790986	-0.109315	0.022745	-0.003901	-0.530325
0.735000	4.693805	-1.779378	1.044194	0.582209	-0.151288	-0.791360	-0.109115	0.023291	-0.002524	-0.536372
0.740000	4.693922	-1.779387	1.041499	0.581684	-0.151505	-0.791733	-0.108909	0.023326	-0.001234	-0.541533
0.745000	4.694037	-1.779391	1.038780	0.581173	-0.151689	-0.792103	-0.108689	0.022930	-0.000481	-0.546096
0.750000	4.694150	-1.779393	1.036038	0.580679	-0.151823	-0.792474	-0.108441	0.022214	-0.000268	-0.550798
0.755000	4.694259	-1.779395	1.033270	0.580200	-0.151899	-0.792846	-0.108176	0.021405	-0.000382	-0.556328
0.760000	4.694364	-1.779397	1.030472	0.579735	-0.151923	-0.793219	-0.107909	0.020627	-0.000588	-0.562765
0.765000	4.694466	-1.779401	1.027641	0.579279	-0.151914	-0.793591	-0.107640	0.019983	-0.000731	-0.569818
0.770000	4.694564	-1.779405	1.024772	0.578826	-0.151888	-0.793963	-0.107364	0.019333	-0.001152	-0.577596
0.775000	4.694659	-1.779414	1.021864	0.578389	-0.151865	-0.794326	-0.107068	0.018692	-0.002251	-0.585787
0.780000	4.694752	-1.779429	1.018915	0.577973	-0.151874	-0.794672	-0.106740	0.018206	-0.003661	-0.593856
0.785000	4.694842	-1.779450	1.015926	0.577585	-0.151922	-0.794992	-0.106389	0.017954	-0.004880	-0.601669
0.790000	4.694933	-1.779476	1.012900	0.577225	-0.152014	-0.795284	-0.106034	0.018312	-0.005479	-0.608824
0.795000	4.695027	-1.779502	1.009840	0.576886	-0.152168	-0.795546	-0.105692	0.019365	-0.004959	-0.615077
0.800000	4.695128	-1.779522	1.006751	0.576559	-0.152388	-0.795783	-0.105375	0.020994	-0.003163	-0.620701
0.805000	4.695237	-1.779532	1.003635	0.576227	-0.152671	-0.796007	-0.105091	0.022783	-0.000603	-0.625544
0.810000	4.695355	-1.779528	1.000499	0.575877	-0.152997	-0.796229	-0.104852	0.024243	0.002196	-0.628869
0.815000	4.695478	-1.779510	0.997351	0.575508	-0.153327	-0.796457	-0.104669	0.025142	0.004951	-0.630474
0.820000	4.695604	-1.779479	0.994197	0.575135	-0.153620	-0.796686	-0.104551	0.025272	0.007321	-0.630743
0.825000	4.695730	-1.779438	0.991046	0.574771	-0.153847	-0.796912	-0.104490	0.024974	0.009269	-0.630019
0.830000	4.695854	-1.779387	0.987898	0.574421	-0.153988	-0.797140	-0.104467	0.024782	0.011187	-0.628921
0.835000	4.695978	-1.779326	0.984755	0.574094	-0.154033	-0.797366	-0.104479	0.024880	0.013137	-0.628329
0.840000	4.696104	-1.779256	0.981613	0.573778	-0.153985	-0.797596	-0.104530	0.025255	0.014740	-0.628476
0.845000	4.696232	-1.779180	0.978468	0.573463	-0.153852	-0.797837	-0.104616	0.025891	0.015664	-0.629474
0.850000	4.696363	-1.779103	0.975315	0.573154	-0.153646	-0.798086	-0.104713	0.026520	0.015325	-0.631655
0.855000	4.696497	-1.779030	0.972149	0.572852	-0.153387	-0.798342	-0.104795	0.027135	0.013572	-0.634764
0.860000	4.696634	-1.778969	0.968966	0.572556	-0.153101	-0.798605	-0.104831	0.027809	0.011127	-0.638551
0.865000	4.696775	-1.778919	0.965762	0.572283	-0.152824	-0.798858	-0.104797	0.028494	0.008759	-0.643069
0.870000	4.696919	-1.778880	0.962535	0.572047	-0.152603	-0.799086	-0.104672	0.029243	0.006966	-0.647804
0.875000	4.697067	-1.778847	0.959285	0.571850	-0.152473	-0.799280	-0.104454	0.030036	0.005882	-0.652048
0.880000	4.697220	-1.778819	0.956015	0.571692	-0.152450	-0.799435	-0.104165	0.030876	0.005387	-0.655870
0.885000	4.697376	-1.778794	0.952728	0.571570	-0.152532	-0.799552	-0.103822	0.031559	0.004937	-0.659157
0.890000	4.697535	-1.778771	0.949426	0.571485	-0.152684	-0.799632	-0.103452	0.031950	0.004180	-0.661710
0.895000	4.697695	-1.778752	0.946112	0.571422	-0.152873	-0.799689	-0.103077	0.032095	0.003188	-0.663763
0.900000	4.697855	-1.778739	0.942790	0.571363	-0.153063	-0.799739	-0.102738	0.032187	0.002153	-0.665065
0.905000	4.698017	-1.778730	0.939465	0.571293	-0.153227	-0.799793	-0.102459	0.032541	0.001373	-0.665037
0.910000	4.698182	-1.778725	0.936142	0.571208	-0.153349	-0.799857	-0.102254	0.033444	0.000858	-0.664065
0.915000	4.698352	-1.778722	0.932825	0.571113	-0.153408	-0.799929	-0.102131	0.034509	0.000080	-0.662784
0.920000	4.698527	-1.778726	0.929515	0.571008	-0.153392	-0.800014	-0.102073	0.035509	-0.001627	-0.661327
0.925000	4.698707	-1.778741	0.926211	0.570896	-0.153313	-0.800113	-0.102045	0.036656	-0.004292	-0.659925
0.930000	4.698894	-1.778771	0.922914	0.570799	-0.153182	-0.800213	-0.102002	0.037986	-0.007698	-0.659008
0.935000	4.699088	-1.778820	0.919620	0.570725	-0.153001	-0.800310	-0.101924	0.039767	-0.011774	-0.658717
0.940000	4.699293	-1.778889	0.916326	0.570665	-0.152781	-0.800410	-0.101804	0.042171	-0.016059	-0.658973
0.945000	4.699511	-1.778979	0.913028	0.570609	-0.152543	-0.800518	-0.101629	0.045016	-0.020001	-0.660148
0.950000	4.699744	-1.779088	0.909722	0.570551	-0.152308	-0.800634	-0.101395	0.048001	-0.023588	-0.662231
0.955000	4.699991	-1.779214	0.906405	0.570483	-0.152097	-0.800760	-0.101099	0.050850	-0.026680	-0.664593
0.960000	4.700251	-1.779353	0.903076	0.570398	-0.151936	-0.800897	-0.100734	0.053139	-0.028970	-0.666847
0.965000	4.700520	-1.779502	0.899737	0.570303	-0.151832	-0.801037	-0.100311	0.054425	-0.030584	-0.668750
0.970000	4.700793	-1.779657	0.896391	0.570206	-0.151776	-0.801175	-0.099848	0.054699	-0.031439	-0.669645
0.975000	4.701065	-1.779814	0.893043	0.570114	-0.151750	-0.801305	-0.099369	0.054291	-0.031372	-0.669450
0.980000	4.701334	-1.779969	0.889697	0.570035	-0.151731	-0.801421	-0.098916	0.053371	-0.030458	-0.668945
0.985000	4.701598	-1.780117	0.886354	0.569957	-0.151709	-0.801528	-0.098531	0.052048	-0.028987	-0.668467
0.990000	4.701854	-1.780258	0.883012	0.569859	-0.151686	-0.801640	-0.098227	0.050560	-0.027214	-0.668164
0.995000	4.702104	-1.780389	0.879671	0.569734	-0.151660	-0.801761	-0.098004	0.049348	-0.025449	-0.668351
1.000000	4.702350	-1.780513	0.876329	0.569592	-0.151640	-0.801883	-0.097859	0.048841	-0.024161	-0.668606
1.005000	4.702594	-1.780632	0.872986	0.569430	-0.151644	-0.802007	-0.097784	0.049117	-0.023379	-0.668616
1.010000	4.702842	-1.780749	0.869643	0.569243	-0.151676	-0.802137	-0.097761	0.049835	-0.023463	-0.668570
1.015000	4.703093	-1.780870	0.866300	0.569034	-0.151734	-0.802274	-0.097763	0.050467	-0.024914	-0.668548
1.020000	4.703346	-1.781002	0.862957	0.568795	-0.151802	-0.802431	-0.097759	0.050710	-0.027965	-0.668417
1.025000	4.703599	-1.781153	0.859616	0.568527	-0.151869	-0.802613	-0.097713	0.050632	-0.032397	-0.667968
1.030000	4.703852	-1.781328	0.856279	0.568248	-0.151944	-0.802812	-0.097589	0.050582	-0.037395	-0.667026
1.035000	4.704105	-1.781527	0.852948	0.567958	-0.152034	-0.803026	-0.097378	0.050640	-0.042209	-0.665256
1.040000	4.704358	-1.781748	0.849628	0.567661	-0.152138	-0.803252	-0.097082	0.050564	-0.046155	-0.662942
1.045000	4.702328	-1.776740	0.842506	0.567380	-0.152242	-0.803458	-0.096731	0.044025	-0.030191	-0.677912
1.050000	4.702547	-1.776897	0.839123	0.567071	-0.152376	-0.803701	-0.096318	0.043518	-0.032420	-0.675276
1.055000	4.702762	-1.777063	0.835754	0.566736	-0.152512	-0.803964	-0.095884	0.042784	-0.033909	-0.672433
1.060000	4.702975	-1.777234	0.832399	0.566381	-0.152650	-0.804239	-0.095449	0.042129	-0.034516	-0.669628
1.065000	4.703184	-1.777406	0.829058	0.566012	-0.152798	-0.804521	-0.095031	0.041711	-0.034409	-0.666785
1.070000	4.703393	-1.777575	0.825731	0.565618	-0.152967	-0.804811	-0.094652	0.041709	-0.033354	-0.663966
1.075000	4.703603	-1.777738	0.822418	0.565194	-0.153161	-0.805110	-0.094331	0.042223	-0.031524	-0.661243
1.080000	4.703816	-1.777890	0.819118	0.564744	-0.153383	-0.805412	-0.094086	0.043106	-0.029457	-0.658519
1.085000	4.704034	-1.778033	0.815833	0.564273	-0.153626	-0.805713	-0.093943	0.044340	-0.027581	-0.655495
1.090000	4.704260	-1.778167	0.812564	0.563774	-0.153881	-0.806019	-0.093899	0.045749	-0.026320	-0.652187
1.095000	4.704491	-1.778297	0.809311	0.563243	-0.154154	-0.806332	-0.093947	0.046810	-0.025694	-0.649115
1.100000	4.704726	-1.778426	0.806073	0.562682	-0.154439	-0.806657	-0.094053	0.047069	-0.025732	-0.646168
1.105000	4.704960	-1.778556	0.802850	0.562093	-0.154727	-0.806999	-0.094176	0.046507	-0.026246	-0.643074
1.110000	4.705189	-1.778689	0.799643	0.561477	-0.155024	-0.807358	-0.094289	0.045102	-0.027097	-0.639776
1.115000	4.705408	-1.778828	0.796453	0.560844	-0.155338	-0.807729	-0.094367	0.042673	-0.028400	-0.635947
1.120000	4.705614	-1.778973	0.793285	0.560210	-0.155668	-0.808104	-0.094382	0.039508	-0.029778	-0.631503
1.125000	4.705803	-1.779125	0.790138	0.559586	-0.156011	-0.808477	-0.094323	0.036035	-0.030916	-0.626934
1.130000	4.705974	-1.779281	0.787016	0.558976	-0.156363	-0.808846	-0.094195	0.032661	-0.031585	-0.622049
1.135000	4.706131	-1.779439	0.783918	0.558375	-0.156719	-0.809213	-0.094018	0.029874	-0.031400	-0.616955
1.140000	4.706275	-1.779594	0.780846	0.557778	-0.157080	-0.809578	-0.093818	0.027936	-0.030451	-0.612249
1.145000	4.706412	-1.779742	0.777796	0.557170	-0.157436	-0.809951	-0.093628	0.026841	-0.029104	-0.607740
1.150000	4.706604	-1.779780	0.774537	0.556533	-0.157775	-0.810333	-0.093487	0.028010	-0.025890	-0.607487
1.155000	4.706745	-1.779906	0.771511	0.555858	-0.158096	-0.810743	-0.093405	0.028414	-0.024705	-0.602774
